period,Find.Territory,Source.Territory,Find.Site,Source.Site,sites.counts
Late.Antiquity,Cilicia,West,Elaiussa Sebaste,Trier,1
Late.Antiquity,Cilicia,West,Tarsus,London,1
Late.Antiquity,Cyprus,Anatolia,Kourion,Constantinople,61
Late.Antiquity,Cyprus,Anatolia,Kourion,Cyzicus,66
Late.Antiquity,Cyprus,Anatolia,Kourion,Heraclea,18
Late.Antiquity,Cyprus,Anatolia,Kourion,Nicomedia,37
Late.Antiquity,Cyprus,Anatolia,Paphos,Constantinople,3
Late.Antiquity,Cyprus,Anatolia,Paphos,Cyzicus,4
Late.Antiquity,Cyprus,Anatolia,Paphos,Heraclea,1
Late.Antiquity,Cyprus,Anatolia,Paphos,Nicomedia,4
Late.Antiquity,Cyprus,Balkans,Kourion,Siscia,7
Late.Antiquity,Cyprus,Balkans,Kourion,Thessalonica,12
Late.Antiquity,Cyprus,Balkans,Paphos,Thessalonica,1
Late.Antiquity,Cyprus,Egypt,Kourion,Alexandria,67
Late.Antiquity,Cyprus,Egypt,Paphos,Alexandria,1
Late.Antiquity,Cyprus,Italy/Sicily,Kourion,Ostia,2
Late.Antiquity,Cyprus,Italy/Sicily,Kourion,Rome,27
Late.Antiquity,Cyprus,Syria,Kourion,Antioch,136
Late.Antiquity,Cyprus,Syria,Paphos,Antioch,13
Late.Antiquity,Cyprus,Syria,Paphos,Antioch?,1
Late.Antiquity,Cyprus,West,Kourion,Arles,2
Late.Antiquity,Cyprus,West,Kourion,Ticinum,1
Late.Antiquity,Cyprus,West,Kourion,Treves,1
Late.Antiquity,East,Anatolia,Tall She Hamad/Magdalu,Heraclea,1
Late.Antiquity,East,East,Tall She Hamad/Magdalu,uncertain,1
Late.Antiquity,East,Italy/Sicily,Ain Sinu,Rome,1
Late.Antiquity,East,Syria,Dura Europos,uncertain,7
Late.Antiquity,East,Syria,Tall She Hamad/Magdalu,Antioch,3
Late.Antiquity,Egypt,Africa,Karanis,Carthage,3
Late.Antiquity,Egypt,Anatolia,Alexandria,Constantinople,14
Late.Antiquity,Egypt,Anatolia,Alexandria,Cyzicus,13
Late.Antiquity,Egypt,Anatolia,Alexandria,Heraclea,4
Late.Antiquity,Egypt,Anatolia,Alexandria,Nicomedia,12
Late.Antiquity,Egypt,Anatolia,Alexandria,uncertain,1
Late.Antiquity,Egypt,Anatolia,Karanis,Constantinople,119
Late.Antiquity,Egypt,Anatolia,Karanis,Cyzicus,72
Late.Antiquity,Egypt,Anatolia,Karanis,Heraclea,25
Late.Antiquity,Egypt,Anatolia,Karanis,Nicomedia,42
Late.Antiquity,Egypt,Balkans,Alexandria,Siscia,4
Late.Antiquity,Egypt,Balkans,Alexandria,Thessalonica,8
Late.Antiquity,Egypt,Balkans,Karanis,Siscia,11
Late.Antiquity,Egypt,Balkans,Karanis,Thessalonica,22
Late.Antiquity,Egypt,Balkans,Saqqara,Thessalonica,1
Late.Antiquity,Egypt,Egypt,Alexandria,Alexandria,112
Late.Antiquity,Egypt,Egypt,Karanis,Alexandria,13496
Late.Antiquity,Egypt,Egypt,Saqqara,Alexandria,3
Late.Antiquity,Egypt,Italy/Sicily,Alexandria,Aquilea,2
Late.Antiquity,Egypt,Italy/Sicily,Alexandria,Aquileia,1
Late.Antiquity,Egypt,Italy/Sicily,Alexandria,Rome,12
Late.Antiquity,Egypt,Italy/Sicily,Alexandria,Rome?,1
Late.Antiquity,Egypt,Italy/Sicily,Alexandria,uncertain,1
Late.Antiquity,Egypt,Italy/Sicily,Karanis,Aquileia,16
Late.Antiquity,Egypt,Italy/Sicily,Karanis,Rome,23
Late.Antiquity,Egypt,Syria,Alexandria,Antioch,32
Late.Antiquity,Egypt,Syria,Alexandria,Antioch?,1
Late.Antiquity,Egypt,Syria,Alexandria,uncertain,1
Late.Antiquity,Egypt,Syria,Karanis,Antioch,123
Late.Antiquity,Egypt,Syria,Karanis,Tripolis,1
Late.Antiquity,Egypt,Syria,Saqqara,Antioch?,1
Late.Antiquity,Egypt,West,Alexandria,Arles,2
Late.Antiquity,Egypt,West,Alexandria,London,1
Late.Antiquity,Egypt,West,Alexandria,Lyon,3
Late.Antiquity,Egypt,West,Alexandria,Ticinum,2
Late.Antiquity,Egypt,West,Alexandria,Treves,3
Late.Antiquity,Egypt,West,Karanis,Arles,14
Late.Antiquity,Egypt,West,Karanis,London,1
Late.Antiquity,Egypt,West,Karanis,Ticinum,5
Late.Antiquity,Egypt,West,Karanis,Trier,1
Late.Antiquity,Italy/Sicily,Africa,Minturnae,Carthage,1
Late.Antiquity,Italy/Sicily,Africa,Ordona,Carthage,1
Late.Antiquity,Italy/Sicily,Anatolia,Cosa,Constantinople,2
Late.Antiquity,Italy/Sicily,Anatolia,Minturnae,Constantinople,4
Late.Antiquity,Italy/Sicily,Anatolia,Minturnae,Cyzicus,13
Late.Antiquity,Italy/Sicily,Anatolia,Minturnae,Nicomedia,1
Late.Antiquity,Italy/Sicily,Anatolia,Ordona,Constantinople,1
Late.Antiquity,Italy/Sicily,Anatolia,Ordona,Cyzicus,2
Late.Antiquity,Italy/Sicily,Anatolia,Ordona,Nicomedia,1
Late.Antiquity,Italy/Sicily,Anatolia,Ordona,uncertain,1
Late.Antiquity,Italy/Sicily,Balkans,Minturnae,Siscia,3
Late.Antiquity,Italy/Sicily,Balkans,Minturnae,Thessalonica,1
Late.Antiquity,Italy/Sicily,Balkans,Ordona,Siscia,8
Late.Antiquity,Italy/Sicily,Balkans,Ordona,Thessalonica,4
Late.Antiquity,Italy/Sicily,Egypt,Minturnae,Alexandria,15
Late.Antiquity,Italy/Sicily,Egypt,Ordona,Alexandria,3
Late.Antiquity,Italy/Sicily,Italy/Sicily,Cosa,Aquileia,2
Late.Antiquity,Italy/Sicily,Italy/Sicily,Cosa,Rome,26
Late.Antiquity,Italy/Sicily,Italy/Sicily,Minturnae,Aquileia,1
Late.Antiquity,Italy/Sicily,Italy/Sicily,Minturnae,Ostia,1
Late.Antiquity,Italy/Sicily,Italy/Sicily,Minturnae,Rome,65
Late.Antiquity,Italy/Sicily,Italy/Sicily,Ordona,Aquileia,3
Late.Antiquity,Italy/Sicily,Italy/Sicily,Ordona,Rome,22
Late.Antiquity,Italy/Sicily,Syria,Cosa,Antioch,2
Late.Antiquity,Italy/Sicily,Syria,Ordona,Antioch,3
Late.Antiquity,Italy/Sicily,West,Cosa,Arles,4
Late.Antiquity,Italy/Sicily,West,Cosa,Ticinum,1
Late.Antiquity,Italy/Sicily,West,Minturnae,Arles,2
Late.Antiquity,Italy/Sicily,West,Minturnae,Ticinum,2
Late.Antiquity,Italy/Sicily,West,Minturnae,Trier,4
Late.Antiquity,Italy/Sicily,West,Ordona,Arles?,1
Late.Antiquity,Italy/Sicily,West,Ordona,Ticinum,1
Late.Antiquity,Italy/Sicily,West,Ordona,Treves,1
Late.Antiquity,Southern Levant,Africa,Caesarea Maritima,Axumite Kings,8
Late.Antiquity,Southern Levant,Africa,Caesarea Maritima,Carthage,4
Late.Antiquity,Southern Levant,Anatolia,Caesarea Maritima,Constantinople,52
Late.Antiquity,Southern Levant,Anatolia,Caesarea Maritima,Cyzicus,40
Late.Antiquity,Southern Levant,Anatolia,Caesarea Maritima,Heraclea,14
Late.Antiquity,Southern Levant,Anatolia,Caesarea Maritima,Nicomedia,25
Late.Antiquity,Southern Levant,Anatolia,Horvat 'Eleq,Constantinople,1
Late.Antiquity,Southern Levant,Anatolia,Horvat 'Eleq,Cyzicus,1
Late.Antiquity,Southern Levant,Anatolia,Horvat 'Eleq,Heraclea,3
Late.Antiquity,Southern Levant,Anatolia,Jaffa,Constantinople,12
Late.Antiquity,Southern Levant,Anatolia,Jaffa,Cyzicus,7
Late.Antiquity,Southern Levant,Anatolia,Jaffa,Heraclea,1
Late.Antiquity,Southern Levant,Anatolia,Jaffa,Nicomedia,4
Late.Antiquity,Southern Levant,Anatolia,Jerash,Constantinople,23
Late.Antiquity,Southern Levant,Anatolia,Jerash,Cyzicus,32
Late.Antiquity,Southern Levant,Anatolia,Jerash,Heraclea,7
Late.Antiquity,Southern Levant,Anatolia,Jerash,Nicomedia,11
Late.Antiquity,Southern Levant,Anatolia,Jerusalem,Cyzicus,1
Late.Antiquity,Southern Levant,Anatolia,Nessana,Constantinople,2
Late.Antiquity,Southern Levant,Anatolia,Paneas,Constantinople,7
Late.Antiquity,Southern Levant,Anatolia,Paneas,Cyzicus,8
Late.Antiquity,Southern Levant,Anatolia,Paneas,Nicomedia,9
Late.Antiquity,Southern Levant,Anatolia,Pella,Constantinople,5
Late.Antiquity,Southern Levant,Anatolia,Pella,Cyzicus,10
Late.Antiquity,Southern Levant,Anatolia,Pella,Nicomedia,7
Late.Antiquity,Southern Levant,Anatolia,Qiryat Sefer,Constantinople,1
Late.Antiquity,Southern Levant,Anatolia,Qiryat Sefer,Cyzicus,2
Late.Antiquity,Southern Levant,Anatolia,Qiryat Sefer,Heraclea,1
Late.Antiquity,Southern Levant,Anatolia,Qiryat Sefer,Nicomedia,1
Late.Antiquity,Southern Levant,Anatolia,Samaria,Constantinople,3
Late.Antiquity,Southern Levant,Anatolia,Samaria,Cyzicus,2
Late.Antiquity,Southern Levant,Anatolia,Samaria,Heraclea,1
Late.Antiquity,Southern Levant,Anatolia,Tel Beth-Shean,Cyzicus,1
Late.Antiquity,Southern Levant,Anatolia,Tel Jezreel,Constantinople,2
Late.Antiquity,Southern Levant,Anatolia,Tel Jezreel,Constantinople?,2
Late.Antiquity,Southern Levant,Anatolia,Tel Jezreel,Cyzicus,1
Late.Antiquity,Southern Levant,Balkans,Caesarea Maritima,Sirmium,1
Late.Antiquity,Southern Levant,Balkans,Caesarea Maritima,Siscia,6
Late.Antiquity,Southern Levant,Balkans,Caesarea Maritima,Thessalonica,13
Late.Antiquity,Southern Levant,Balkans,Horvat 'Eleq,Thessalonica,1
Late.Antiquity,Southern Levant,Balkans,Jaffa,Siscia,1
Late.Antiquity,Southern Levant,Balkans,Jaffa,Thessalonica,8
Late.Antiquity,Southern Levant,Balkans,Jerash,Siscia,1
Late.Antiquity,Southern Levant,Balkans,Jerash,Thessalonica,16
Late.Antiquity,Southern Levant,Balkans,Paneas,Thessalonica,2
Late.Antiquity,Southern Levant,Balkans,Pella,Siscia,3
Late.Antiquity,Southern Levant,Balkans,Pella,Thessalonica,9
Late.Antiquity,Southern Levant,Balkans,Samaria,Serdica,1
Late.Antiquity,Southern Levant,Balkans,Samaria,Thessalonica,1
Late.Antiquity,Southern Levant,Balkans,Tel Jezreel,Siscia,2
Late.Antiquity,Southern Levant,East,Tel Jezreel,uncertain,2
Late.Antiquity,Southern Levant,Egypt,Caesarea Maritima,Alexandria,58
Late.Antiquity,Southern Levant,Egypt,Jaffa,Alexandria,4
Late.Antiquity,Southern Levant,Egypt,Jerash,Alexandria,27
Late.Antiquity,Southern Levant,Egypt,Masada,Alexandria,1
Late.Antiquity,Southern Levant,Egypt,Nessana,Alexandria,1
Late.Antiquity,Southern Levant,Egypt,Paneas,Alexandria,4
Late.Antiquity,Southern Levant,Egypt,Pella,Alexandria,13
Late.Antiquity,Southern Levant,Egypt,Qiryat Sefer,Alexandria,2
Late.Antiquity,Southern Levant,Egypt,Samaria,Alexandria,6
Late.Antiquity,Southern Levant,Egypt,Tel Jezreel,Alexandria?,2
Late.Antiquity,Southern Levant,Italy/Sicily,Caesarea Maritima,Aquileia,10
Late.Antiquity,Southern Levant,Italy/Sicily,Caesarea Maritima,Rome,37
Late.Antiquity,Southern Levant,Italy/Sicily,Caesarea Maritima,Rome?,1
Late.Antiquity,Southern Levant,Italy/Sicily,Jaffa,Aquilea,3
Late.Antiquity,Southern Levant,Italy/Sicily,Jaffa,Rome,1
Late.Antiquity,Southern Levant,Italy/Sicily,Jerash,Aquileia,4
Late.Antiquity,Southern Levant,Italy/Sicily,Jerash,Rome,24
Late.Antiquity,Southern Levant,Italy/Sicily,Jerash,Ticinum,1
Late.Antiquity,Southern Levant,Italy/Sicily,Nessana,Rome,1
Late.Antiquity,Southern Levant,Italy/Sicily,Paneas,Aquileia,1
Late.Antiquity,Southern Levant,Italy/Sicily,Paneas,Rome,4
Late.Antiquity,Southern Levant,Italy/Sicily,Pella,Aquileia,1
Late.Antiquity,Southern Levant,Italy/Sicily,Pella,Rome,10
Late.Antiquity,Southern Levant,Italy/Sicily,Qiryat Sefer,Aquilea,1
Late.Antiquity,Southern Levant,Italy/Sicily,Qiryat Sefer,Rome,1
Late.Antiquity,Southern Levant,Italy/Sicily,Samaria,Rome,1
Late.Antiquity,Southern Levant,Italy/Sicily,Tel Jezreel,Rome?,2
Late.Antiquity,Southern Levant,Southern Levant,Paneas,Caesarea Paneas (Phillipi),1
Late.Antiquity,Southern Levant,Syria,Caesarea Maritima,Antioch,122
Late.Antiquity,Southern Levant,Syria,Caesarea Maritima,Tyre,5
Late.Antiquity,Southern Levant,Syria,Horvat 'Eleq,Antioch,2
Late.Antiquity,Southern Levant,Syria,Jaffa,Antioch,15
Late.Antiquity,Southern Levant,Syria,Jerash,Antioch,103
Late.Antiquity,Southern Levant,Syria,Nessana,Antioch,2
Late.Antiquity,Southern Levant,Syria,Paneas,Antioch,24
Late.Antiquity,Southern Levant,Syria,Paneas,Antioch?,4
Late.Antiquity,Southern Levant,Syria,Pella,Antioch,49
Late.Antiquity,Southern Levant,Syria,Qiryat Sefer,Antioch,8
Late.Antiquity,Southern Levant,Syria,Samaria,Antioch,16
Late.Antiquity,Southern Levant,Syria,Tel Beth-Shean,Antioch,2
Late.Antiquity,Southern Levant,Syria,Tel Jezreel,Antioch,2
Late.Antiquity,Southern Levant,West,Bethsaida,Arles,1
Late.Antiquity,Southern Levant,West,Caesarea Maritima,Arles,7
Late.Antiquity,Southern Levant,West,Caesarea Maritima,Lyon,1
Late.Antiquity,Southern Levant,West,Caesarea Maritima,Lyon?,1
Late.Antiquity,Southern Levant,West,Caesarea Maritima,Ticinum,1
Late.Antiquity,Southern Levant,West,Caesarea Maritima,uncertain,1
Late.Antiquity,Southern Levant,West,Jerash,Arles,1
Late.Antiquity,Southern Levant,West,Jerash,Lugdunum,1
Late.Antiquity,Southern Levant,West,Paneas,Arles,2
Late.Antiquity,Southern Levant,West,Paneas,Ticinum,2
Late.Antiquity,Southern Levant,West,Pella,Arles,3
Late.Antiquity,Southern Levant,West,Pella,Lyons,1
Late.Antiquity,Southern Levant,West,Pella,Ticinum,1
Late.Antiquity,Southern Levant,West,Qiryat Sefer,Arles?,1
Late.Antiquity,Southern Levant,West,Qiryat Sefer,Lyon,2
Late.Antiquity,Southern Levant,West,Qiryat Sefer,Trier,1
Late.Antiquity,Southern Levant,West,Samaria,Lugdunum,1
Late.Antiquity,Southern Levant,West,Tel Anafa,Lugdunum,1
Late.Antiquity,Southern Levant,West,Tel Jezreel,uncertain,1
Late.Antiquity,Syria,Anatolia,Antioch,Panticapaeum (Bosporus),1
Late.Antiquity,Syria,Anatolia,Antioch/Seleucia,Constantinople,176
Late.Antiquity,Syria,Anatolia,Antioch/Seleucia,Cyzicus,264
Late.Antiquity,Syria,Anatolia,Antioch/Seleucia,Heraclea,61
Late.Antiquity,Syria,Anatolia,Antioch/Seleucia,Nicomedia,142
Late.Antiquity,Syria,Anatolia,Antioch/Seleucia,uncertain,12
Late.Antiquity,Syria,Anatolia,Apamea,Constantinople,14
Late.Antiquity,Syria,Anatolia,Apamea,Cyzicus,12
Late.Antiquity,Syria,Anatolia,Apamea,Heraclea,2
Late.Antiquity,Syria,Anatolia,Apamea,Nicomedia,16
Late.Antiquity,Syria,Anatolia,Arsameia,Cyzicus,1
Late.Antiquity,Syria,Anatolia,Arsameia,Heraclea,1
Late.Antiquity,Syria,Anatolia,Berytus,Constantinople,44
Late.Antiquity,Syria,Anatolia,Berytus,Cyzicus,57
Late.Antiquity,Syria,Anatolia,Berytus,Heraclea,20
Late.Antiquity,Syria,Anatolia,Berytus,Nicomedia,28
Late.Antiquity,Syria,Anatolia,Berytus,uncertain,4
Late.Antiquity,Syria,Anatolia,Gindaros,Heraclea,1
Late.Antiquity,Syria,Anatolia,Hama,Constantinople,6
Late.Antiquity,Syria,Anatolia,Hama,Cyzicus,10
Late.Antiquity,Syria,Anatolia,Hama,Heraclea,3
Late.Antiquity,Syria,Anatolia,Hama,Nicomedia,2
Late.Antiquity,Syria,Anatolia,Jebel Khallid,Cyzicus,1
Late.Antiquity,Syria,Anatolia,Oumm El'Marra,Cyzicus,1
Late.Antiquity,Syria,Anatolia,Oumm El'Marra,Nicomedia,1
Late.Antiquity,Syria,Anatolia,Palmyra,Constantinople,7
Late.Antiquity,Syria,Anatolia,Palmyra,Cyzicus,11
Late.Antiquity,Syria,Anatolia,Palmyra,Cyzicus?,1
Late.Antiquity,Syria,Anatolia,Palmyra,Heraclea,4
Late.Antiquity,Syria,Anatolia,Palmyra,Nicomedia,3
Late.Antiquity,Syria,Anatolia,Tell el Hajj,Constantinople,3
Late.Antiquity,Syria,Anatolia,Tell Rifa'at,Constantinople,1
Late.Antiquity,Syria,Anatolia,Tell Rifa'at,Cyzicus,3
Late.Antiquity,Syria,Anatolia,Tille,Constantinople,1
Late.Antiquity,Syria,Anatolia,Tyre,Constantinople,2
Late.Antiquity,Syria,Anatolia,Tyre,Cyzicus,1
Late.Antiquity,Syria,Anatolia,Tyre,Cyzicus?,1
Late.Antiquity,Syria,Anatolia,Tyre,Nicomedia,1
Late.Antiquity,Syria,Anatolia,Zeugma,Byzantium,2
Late.Antiquity,Syria,Anatolia,Zeugma,Nicomedia,1
Late.Antiquity,Syria,Balkans,Antioch/Seleucia,Siscia,17
Late.Antiquity,Syria,Balkans,Antioch/Seleucia,Thessalonica,46
Late.Antiquity,Syria,Balkans,Apamea,Siscia,2
Late.Antiquity,Syria,Balkans,Apamea,Siscia?,1
Late.Antiquity,Syria,Balkans,Apamea,Thessalonica,3
Late.Antiquity,Syria,Balkans,Arsameia,Siscia,1
Late.Antiquity,Syria,Balkans,Berytus,Sirmium?,1
Late.Antiquity,Syria,Balkans,Berytus,Siscia,5
Late.Antiquity,Syria,Balkans,Berytus,Thessalonica,18
Late.Antiquity,Syria,Balkans,Hama,Siscia,5
Late.Antiquity,Syria,Balkans,Hama,Thessalonica,2
Late.Antiquity,Syria,Balkans,Palmyra,Sirmium,1
Late.Antiquity,Syria,Balkans,Palmyra,Siscia,3
Late.Antiquity,Syria,Balkans,Palmyra,Thessalonica,5
Late.Antiquity,Syria,Balkans,Tell Rifa'at,Thessalonica,1
Late.Antiquity,Syria,Balkans,Tille,Thessalonica,1
Late.Antiquity,Syria,Balkans,Tyre,Thessalonica,1
Late.Antiquity,Syria,Cilicia,Antioch,Tarsus,2
Late.Antiquity,Syria,East,Gindaros,uncertain,1
Late.Antiquity,Syria,East,Tell Rifa'at,uncertain,1
Late.Antiquity,Syria,Egypt,Antioch/Seleucia,Alexandria,110
Late.Antiquity,Syria,Egypt,Apamea,Alexandria,16
Late.Antiquity,Syria,Egypt,Apamea,Alexandria?,1
Late.Antiquity,Syria,Egypt,Berytus,Alexandria,61
Late.Antiquity,Syria,Egypt,Gindaros,Alexandria,1
Late.Antiquity,Syria,Egypt,Hama,Alexandria,8
Late.Antiquity,Syria,Egypt,Palmyra,Alexandria,6
Late.Antiquity,Syria,Egypt,Tell Rifa'at,Alexandria,2
Late.Antiquity,Syria,Italy/Sicily,Antioch/Seleucia,Aquileia,10
Late.Antiquity,Syria,Italy/Sicily,Antioch/Seleucia,Rome,88
Late.Antiquity,Syria,Italy/Sicily,Antioch/Seleucia,uncertain,1
Late.Antiquity,Syria,Italy/Sicily,Apamea,Rome,5
Late.Antiquity,Syria,Italy/Sicily,Apamea,Ticinum,1
Late.Antiquity,Syria,Italy/Sicily,Berytus,Aquileia,2
Late.Antiquity,Syria,Italy/Sicily,Berytus,Aquileia?,1
Late.Antiquity,Syria,Italy/Sicily,Berytus,Rome,29
Late.Antiquity,Syria,Italy/Sicily,Hama,Rome,4
Late.Antiquity,Syria,Italy/Sicily,Hama,Ticinium,2
Late.Antiquity,Syria,Italy/Sicily,Palmyra,Rome,3
Late.Antiquity,Syria,Italy/Sicily,Palmyra,Rome?,1
Late.Antiquity,Syria,Italy/Sicily,Zeugma,Rome,1
Late.Antiquity,Syria,Syria,Antioch/Seleucia,Antioch,1980
Late.Antiquity,Syria,Syria,Apamea,Antioch,317
Late.Antiquity,Syria,Syria,Apamea,Antioch?,3
Late.Antiquity,Syria,Syria,Berytus,Antioch,204
Late.Antiquity,Syria,Syria,Berytus,Antioch?,1
Late.Antiquity,Syria,Syria,Berytus,Tripolis,1
Late.Antiquity,Syria,Syria,Gindaros,Antioch,13
Late.Antiquity,Syria,Syria,Gindaros,Antioch?,1
Late.Antiquity,Syria,Syria,Hama,Antioch,63
Late.Antiquity,Syria,Syria,Hama,Emesa,1
Late.Antiquity,Syria,Syria,Jebel Khallid,Antioch,5
Late.Antiquity,Syria,Syria,Palmyra,Antioch,38
Late.Antiquity,Syria,Syria,Palmyra,Damascus,1
Late.Antiquity,Syria,Syria,Perrhe,Antioch,16
Late.Antiquity,Syria,Syria,Ras Shamra,Antioch,4
Late.Antiquity,Syria,Syria,Seleucia Pieria,Canatha,1
Late.Antiquity,Syria,Syria,Tell el Hajj,Antioch,3
Late.Antiquity,Syria,Syria,Tell Rifa'at,Antioch,14
Late.Antiquity,Syria,Syria,Tille,Antioch,4
Late.Antiquity,Syria,Syria,Tyre,Antioch,7
Late.Antiquity,Syria,Syria,Tyre,Tyre,4
Late.Antiquity,Syria,Syria,Zeugma,Antioch,6
Late.Antiquity,Syria,West,Antioch/Seleucia,Arles,14
Late.Antiquity,Syria,West,Antioch/Seleucia,Lyons,6
Late.Antiquity,Syria,West,Antioch/Seleucia,Tarragona,8
Late.Antiquity,Syria,West,Antioch/Seleucia,Treves,15
Late.Antiquity,Syria,West,Berytus,Arelate,6
Late.Antiquity,Syria,West,Berytus,Lugdunum,1
Late.Antiquity,Syria,West,Berytus,Treves,2
Late.Antiquity,Syria,West,Hama,Trier,2
Late.Antiquity,Syria,West,Palmyra,Arles,1
Late.Antiquity,West,Africa,Conimbriga,Carthage,1
Late.Antiquity,West,Africa,Idanha-a-Velha,Carthage,2
Late.Antiquity,West,Anatolia,Bath,Constantinople,4
Late.Antiquity,West,Anatolia,Bath,Cyzicus,4
Late.Antiquity,West,Anatolia,Bath,Heraclea,2
Late.Antiquity,West,Anatolia,Bath,Nicomedia,2
Late.Antiquity,West,Anatolia,Conimbriga,Constantinople,118
Late.Antiquity,West,Anatolia,Conimbriga,Cyzicus,120
Late.Antiquity,West,Anatolia,Conimbriga,Heraclea,30
Late.Antiquity,West,Anatolia,Conimbriga,Nicomedia,54
Late.Antiquity,West,Anatolia,Conimbriga,uncertain,6
Late.Antiquity,West,Anatolia,Idanha-a-Velha,Antioch (Pisidia),1
Late.Antiquity,West,Anatolia,Idanha-a-Velha,Constantinople,17
Late.Antiquity,West,Anatolia,Idanha-a-Velha,Cyzicus,12
Late.Antiquity,West,Anatolia,Idanha-a-Velha,Heraclea,5
Late.Antiquity,West,Anatolia,Idanha-a-Velha,Nicomedia,10
Late.Antiquity,West,Anatolia,Segobriga,Constantinople,3
Late.Antiquity,West,Anatolia,Segobriga,Cyzicus,6
Late.Antiquity,West,Anatolia,Segobriga,Heraclea,5
Late.Antiquity,West,Anatolia,Silchester,Constantinople,3
Late.Antiquity,West,Balkans,Bath,Siscia,17
Late.Antiquity,West,Balkans,Bath,Thessalonica,5
Late.Antiquity,West,Balkans,Conimbriga,Sirmium,5
Late.Antiquity,West,Balkans,Conimbriga,Siscia,39
Late.Antiquity,West,Balkans,Conimbriga,Thessalonica,48
Late.Antiquity,West,Balkans,Idanha-a-Velha,Sirmium,1
Late.Antiquity,West,Balkans,Idanha-a-Velha,Siscia,4
Late.Antiquity,West,Balkans,Idanha-a-Velha,Thessalonica,6
Late.Antiquity,West,Balkans,Segobriga,Siscia,1
Late.Antiquity,West,Balkans,Segobriga,Thessalonica,3
Late.Antiquity,West,Balkans,Silchester,Siscia,1
Late.Antiquity,West,Egypt,Bath,Alexandria,1
Late.Antiquity,West,Egypt,Conimbriga,Alexandria,12
Late.Antiquity,West,Egypt,Idanha-a-Velha,Alexandria,4
Late.Antiquity,West,Egypt,Segobriga,Alexandria,2
Late.Antiquity,West,Italy/Sicily,Bath,Aquileia,20
Late.Antiquity,West,Italy/Sicily,Bath,Ostia,3
Late.Antiquity,West,Italy/Sicily,Bath,Rome,28
Late.Antiquity,West,Italy/Sicily,Conimbriga,Aquileia,60
Late.Antiquity,West,Italy/Sicily,Conimbriga,Milan,1
Late.Antiquity,West,Italy/Sicily,Conimbriga,Ostia,1
Late.Antiquity,West,Italy/Sicily,Conimbriga,Ravenna,1
Late.Antiquity,West,Italy/Sicily,Conimbriga,Rome,410
Late.Antiquity,West,Italy/Sicily,Conimbriga,uncertain,1
Late.Antiquity,West,Italy/Sicily,Idanha-a-Velha,Aquileia,4
Late.Antiquity,West,Italy/Sicily,Idanha-a-Velha,Ostia,2
Late.Antiquity,West,Italy/Sicily,Idanha-a-Velha,Rome,45
Late.Antiquity,West,Italy/Sicily,Segobriga,Aquilea,6
Late.Antiquity,West,Italy/Sicily,Segobriga,Rome,10
Late.Antiquity,West,Italy/Sicily,Silchester,Aquileia,7
Late.Antiquity,West,Italy/Sicily,Silchester,Rome,7
Late.Antiquity,West,Syria,Conimbriga,Antioch,56
Late.Antiquity,West,Syria,Idanha-a-Velha,Antioch,7
Late.Antiquity,West,Syria,Segobriga,Antioch,3
Late.Antiquity,West,West,Bath,Amiens,15
Late.Antiquity,West,West,Bath,Arles,132
Late.Antiquity,West,West,Bath,Camulodunum,20
Late.Antiquity,West,West,Bath,London,186
Late.Antiquity,West,West,Bath,Lugdunum,32
Late.Antiquity,West,West,Bath,Lyons,131
Late.Antiquity,West,West,Bath,Rotomagus,1
Late.Antiquity,West,West,Bath,Ticinum,3
Late.Antiquity,West,West,Bath,Treves,883
Late.Antiquity,West,West,Conimbriga,Amiens,2
Late.Antiquity,West,West,Conimbriga,Arles,384
Late.Antiquity,West,West,Conimbriga,London,5
Late.Antiquity,West,West,Conimbriga,Lyon,148
Late.Antiquity,West,West,Conimbriga,Ticinum,5
Late.Antiquity,West,West,Conimbriga,Treves,124
Late.Antiquity,West,West,Haltonchesters,London,3
Late.Antiquity,West,West,Haltonchesters,Trier,3
Late.Antiquity,West,West,Idanha-a-Velha,Ambianum,1
Late.Antiquity,West,West,Idanha-a-Velha,Arles,38
Late.Antiquity,West,West,Idanha-a-Velha,London,1
Late.Antiquity,West,West,Idanha-a-Velha,Lugdunum,18
Late.Antiquity,West,West,Idanha-a-Velha,Ticinum,5
Late.Antiquity,West,West,Idanha-a-Velha,Trier,16
Late.Antiquity,West,West,Segobriga,Arles,15
Late.Antiquity,West,West,Segobriga,Londinium,1
Late.Antiquity,West,West,Segobriga,Lugdunum,4
Late.Antiquity,West,West,Segobriga,Trier,2
Late.Antiquity,West,West,Silchester,Arles,40
Late.Antiquity,West,West,Silchester,London,10
Late.Antiquity,West,West,Silchester,Lyons,29
Late.Antiquity,West,West,Silchester,Ticinum,1
Late.Antiquity,West,West,Silchester,Trier,79
